Transaction,OFFENSE_Code,PSA_ID,AvgTmp,AvgHumid,Precip,Season,Weekend,Period
6107,Robbery,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Evening
6108,Theft/Auto,307,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6109,Theft/Auto,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6110,Theft/Other,206,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6111,Theft/Other,206,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6112,Theft/Other,102,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6113,Robbery,208,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6114,Theft/Auto,207,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6115,Burglary,102,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6116,Motor Vehicle Theft,102,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6117,Theft/Auto,102,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6118,Theft/Other,102,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
6119,Theft/Auto,307,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6120,Theft/Other,102,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6121,Theft/Other,206,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6122,Theft/Auto,301,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekday,Evening
6123,Theft/Other,206,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekday,Evening
6124,Theft/Other,207,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekday,Evening
6125,Theft/Auto,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6126,Robbery,206,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
6127,Assault,208,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
6128,Theft/Auto,208,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6129,Assault,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
6130,Theft/Auto,301,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
6131,Theft/Other,102,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
6132,Theft/Other,206,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6133,Theft/Other,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6134,Theft/Other,307,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6135,Theft/Auto,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6136,Theft/Other,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6137,Theft/Other,206,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6138,Theft/Other,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6139,Theft/Other,208,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6140,Theft/Other,101,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6141,Theft/Other,101,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6142,Theft/Other,102,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
6143,Robbery,207,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6144,Theft/Other,101,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6145,Robbery,208,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6146,Theft/Other,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6147,Theft/Other,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6148,Theft/Other,208,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6149,Theft/Other,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6150,Theft/Auto,206,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
6151,Theft/Other,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
6152,Theft/Other,301,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6153,Assault,307,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6154,Theft/Other,206,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6155,Theft/Other,207,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekday,Morning
6156,Theft/Other,101,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Morning
6157,Theft/Other,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6158,Theft/Other,208,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Evening
6159,Assault,208,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Evening
6160,Theft/Other,301,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6161,Theft/Auto,101,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6162,Theft/Auto,208,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6163,Theft/Other,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6164,Theft/Other,101,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6165,Theft/Other,101,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6166,Theft/Other,206,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6167,Theft/Other,207,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6168,Robbery,301,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Midnight
6169,Theft/Auto,208,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Midnight
6170,Theft/Other,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Morning
6171,Motor Vehicle Theft,208,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6172,Burglary,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6173,Theft/Auto,207,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6174,Theft/Other,102,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
6175,Theft/Other,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
6176,Robbery,307,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
6177,Theft/Other,102,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
6178,Theft/Other,101,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
6179,Assault,102,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
6180,Theft/Auto,208,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
6181,Theft/Other,208,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
6182,Theft/Auto,307,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
6183,Theft/Other,102,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Morning
6184,Theft/Other,207,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6185,Robbery,208,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
6186,Burglary,206,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6187,Theft/Auto,307,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6188,Theft/Other,307,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Morning
6189,Theft/Other,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Morning
6190,Theft/Other,101,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6191,Theft/Other,206,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6192,Theft/Other,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6193,Theft/Auto,301,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6194,Burglary,208,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6195,Theft/Auto,307,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6196,Theft/Other,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
6197,Theft/Auto,101,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6198,Theft/Auto,307,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
6199,Theft/Other,207,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Morning
6200,Theft/Other,207,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Morning
6201,Theft/Other,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
6202,Theft/Other,206,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Morning
6203,Theft/Other,206,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
6204,Burglary,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
6205,Theft/Auto,101,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
6206,Theft/Auto,101,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6207,Theft/Auto,307,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6208,Theft/Auto,101,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6209,Theft/Auto,307,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6210,Theft/Auto,102,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
6211,Theft/Other,206,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6212,Burglary,206,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
6213,Theft/Other,101,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6214,Theft/Other,206,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
6215,Theft/Auto,208,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
6216,Theft/Auto,307,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6217,Theft/Auto,301,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Morning
6218,Theft/Auto,207,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
6219,Theft/Auto,208,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6220,Theft/Auto,301,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
6221,Theft/Auto,305,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Morning
6222,Theft/Auto,208,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6223,Theft/Auto,301,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6224,Theft/Other,208,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6225,Theft/Other,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6226,Theft/Other,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
6227,Theft/Other,206,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
6228,Theft/Other,207,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
6229,Assault,208,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
6230,Theft/Auto,101,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
6231,Theft/Auto,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
6232,Theft/Auto,102,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6233,Theft/Other,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6234,Theft/Other,101,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Afternoon
6235,Theft/Other,102,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Afternoon
6236,Theft/Other,101,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6237,Theft/Auto,208,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6238,Theft/Other,208,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6239,Theft/Auto,208,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6240,Theft/Other,307,Temp 33-52,Humid 75-100%,Precip 0-1,Summer,Weekday,Evening
6241,Theft/Other,206,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6242,Theft/Other,301,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6243,Theft/Other,102,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6244,Theft/Other,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6245,Theft/Other,307,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6246,Assault,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
6247,Assault,208,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
6248,Theft/Other,208,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
6249,Theft/Auto,208,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6250,Theft/Other,102,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6251,Theft/Other,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6252,Theft/Auto,208,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6253,Motor Vehicle Theft,206,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6254,Motor Vehicle Theft,307,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
6255,Robbery,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6256,Theft/Other,307,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Morning
6257,Theft/Other,206,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Afternoon
6258,Theft/Other,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6259,Robbery,101,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6260,Theft/Other,206,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6261,Theft/Other,101,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6262,Theft/Other,206,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6263,Theft/Auto,307,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6264,Theft/Auto,101,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6265,Robbery,208,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6266,Theft/Other,206,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6267,Theft/Auto,307,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6268,Robbery,206,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6269,Theft/Auto,207,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6270,Theft/Other,206,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6271,Theft/Other,208,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6272,Theft/Auto,208,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6273,Robbery,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
6274,Theft/Other,308,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Afternoon
6275,Theft/Other,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Afternoon
6276,Theft/Other,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
6277,Theft/Other,102,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Afternoon
6278,Theft/Auto,206,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
6279,Theft/Auto,208,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6280,Theft/Auto,101,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6281,Theft/Other,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6282,Theft/Other,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6283,Theft/Other,206,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6284,Theft/Other,207,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
6285,Motor Vehicle Theft,102,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6286,Theft/Other,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6287,Theft/Other,102,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6288,Theft/Other,102,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6289,Theft/Other,207,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekday,Morning
6290,Theft/Auto,307,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
6291,Theft/Auto,307,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6292,Theft/Other,207,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6293,Theft/Auto,101,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6294,Theft/Auto,208,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6295,Theft/Auto,208,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6296,Theft/Other,208,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Morning
6297,Theft/Auto,101,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Evening
6298,Theft/Auto,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Evening
6299,Robbery,102,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
6300,Theft/Auto,301,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6301,Theft/Other,102,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6302,Theft/Auto,101,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6303,Theft/Other,206,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Morning
6304,Theft/Other,102,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6305,Theft/Other,208,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
6306,Theft/Other,206,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
6307,Theft/Other,301,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
6308,Theft/Auto,206,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6309,Theft/Other,206,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Morning
6310,Theft/Other,206,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6311,Theft/Other,208,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
6312,Theft/Auto,208,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6313,Theft/Other,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6314,Theft/Other,307,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6315,Burglary,208,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
6316,Theft/Other,207,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
6317,Theft/Other,102,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
6318,Theft/Other,206,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
6319,Theft/Other,206,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6320,Robbery,102,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6321,Theft/Other,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6322,Theft/Other,206,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6323,Theft/Auto,102,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6324,Theft/Other,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6325,Theft/Auto,206,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6326,Theft/Auto,206,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6327,Robbery,208,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
6328,Theft/Auto,206,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
6329,Theft/Auto,206,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
6330,Theft/Other,101,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6331,Theft/Other,101,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6332,Theft/Auto,208,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6333,Theft/Other,102,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6334,Burglary,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Evening
6335,Theft/Other,208,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6336,Theft/Other,101,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6337,Theft/Other,206,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
6338,Theft/Auto,307,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
6339,Theft/Auto,206,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
6340,Theft/Other,101,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
6341,Theft/Other,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6342,Theft/Other,101,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
6343,Theft/Auto,301,Temp 52-71,Humid 75-100%,Precip 0-1,Summer,Weekday,Afternoon
6344,Theft/Other,206,Temp 33-52,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6345,Theft/Other,207,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6346,Theft/Other,206,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6347,Theft/Other,208,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6348,Theft/Auto,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6349,Theft/Other,101,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6350,Theft/Auto,208,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
6351,Theft/Other,208,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Morning
6352,Theft/Other,101,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Afternoon
6353,Theft/Other,206,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6354,Theft/Auto,102,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Morning
6355,Theft/Other,207,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
6356,Theft/Other,307,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
6357,Theft/Auto,307,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
6358,Theft/Other,307,Temp < 33,Humid 25-50%,Precip 0-1,Spring,Weekday,Morning
6359,Robbery,207,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
6360,Theft/Other,208,Temp 33-52,Humid 50-75%,Precip 0-1,Summer,Weekend,Morning
6361,Theft/Other,207,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6362,Theft/Other,101,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6363,Sex Abuse,101,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
6364,Theft/Other,307,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
6365,Robbery,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Midnight
6366,Theft/Auto,307,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6367,Theft/Other,102,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6368,Theft/Other,208,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Evening
6369,Theft/Other,207,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6370,Theft/Other,208,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6371,Theft/Other,206,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6372,Theft/Other,206,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
6373,Theft/Other,101,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Afternoon
6374,Theft/Other,208,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekend,Evening
6375,Theft/Other,207,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6376,Theft/Other,206,Temp 52-71,Humid 25-50%,Precip 0-1,Summer,Weekday,Afternoon
6377,Theft/Auto,307,Temp >71,Humid 75-100%,Precip 0-1,Summer,Weekday,Morning
6378,Theft/Other,101,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
6379,Theft/Auto,301,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Evening
